,t_HAF,k_txn2,k_dHAF,k_bHS,k_bHH,k_txnH,k_dH1R,k_dH1P,k_dHP,k_txnBH
0,0.0,1.0,0.0,0.0,67.17468911141692,0.002293005927216268,0.00036867194850239706,0.017535053964880778,2.7120692420343127e-05,4.691818013018539
1,0.0,1.0,0.0,0.0,0.019152673946756495,109.27743946864112,0.18819506390008556,0.0021510575457670176,0.00017776974435625877,3.4960024023711886
2,0.0,1.0,0.0,0.0,0.00020983678231484913,4.301059901099192,0.0024479327051494396,0.0012479442263042028,0.000686111471815834,18.056992105757626
3,0.0,1.0,0.0,0.0,4.1552848953966555,146.00952582475423,0.0429882077450277,8.536185031519329,0.0798599343145847,1.8891199101488731
4,0.0,1.0,0.0,0.0,0.0008752701516624251,0.0025386709494657953,0.19500416856520705,0.9357671001734937,0.07743841162380809,33.284679033785096
5,0.0,1.0,0.0,0.0,0.08169610167473541,0.003624836163140004,0.0003512339056147936,0.5953265165137538,5.310176355559585e-05,59.75043454829961
6,0.0,1.0,0.0,0.0,5.0970306556801015,0.009312006449287289,0.0008181018984456449,0.006831032752702874,5.005405724479505,1.6853292164838363
7,0.0,1.0,0.0,0.0,0.00017128645599576663,5.906078451500236,0.08745276140108403,0.07912689984916021,0.00029379043405788186,0.05434887591143809
8,0.0,1.0,0.0,0.0,0.11343331455011903,35.252443727015454,0.0007266653935531372,0.0006310431556655076,0.5328122352177278,0.25308390171856376
9,0.0,1.0,0.0,0.0,0.0005352375124271657,377.0172934707651,0.004901273599192942,0.360210901974919,1.5412323244530017e-05,197.21716727833737
10,0.0,1.0,0.0,0.0,0.0014172107428486722,2.3293038931276837,0.0027449490250759873,1.7761520100510296e-05,1.381534597052565,0.11339948897225345
11,0.0,1.0,0.0,0.0,0.14531582140863908,10.979343742407714,0.0027738122785516497,5.191142055370538e-05,7.11357425196938,1.5571809176091684
12,0.0,1.0,0.0,0.0,0.005269290525770877,0.0426246730953367,2.008090476960133,5.249946238316719,2.1721159899688892e-05,6.070642451882497
13,0.0,1.0,0.0,0.0,0.040251802579036114,0.00769140500919659,20.711650679805416,7.919694674198471e-05,0.15784005292910847,217.50042353585232
14,0.0,1.0,0.0,0.0,9.198055683656822,3.1159739360624776,0.05502588323861625,0.0013070211828510136,0.0003905613516512059,0.002002584235720058
15,0.0,1.0,0.0,0.0,1.1305227756504284,125.66461022886104,0.008569877322431965,0.18371933696954723,2.8051449910503563,0.001365325813217218
16,0.0,1.0,0.0,0.0,0.010977286555303323,0.017637870888406272,66.58852526422051,6.51624371093044,0.00041221348707077356,2.188525560153346
17,0.0,1.0,0.0,0.0,0.03941128562114901,0.004714615169484976,0.014596511002142792,1.1394567989633706e-05,0.05863316362338069,952.237055653233
18,0.0,1.0,0.0,0.0,0.2035325644653158,572.7614708220362,28.263319032563672,2.8440885532860743e-05,5.169573998499628,30.82499916438017
19,0.0,1.0,0.0,0.0,9.390906909475977,0.3339712723574086,0.18184870859894597,0.032830381567675995,0.00047383410776263683,3.9801635299444698
20,0.0,1.0,0.0,0.0,0.00013616675109002894,0.05325310327878108,0.000120065978169421,0.14960384269524127,1.819513705542084e-05,3.3774887134468874
21,0.0,1.0,0.0,0.0,15.095655734235837,0.010021255071466692,3.424542482190525,1.1600585766799176,0.09422037053147755,0.00889839300819398
22,0.0,1.0,0.0,0.0,46.42516162408726,0.01516287520235322,38.5601463225336,0.003009416874781973,0.5058046124186574,0.9309331288676097
23,0.0,1.0,0.0,0.0,0.0001466928806042884,96.7543365830132,76.55804713634379,0.0005619746127487674,2.764182729503258,2.510311158445484
24,0.0,1.0,0.0,0.0,11.448534797792174,311.99241783870303,0.8272458824147424,0.00022635298420152334,1.3591580076710081,0.0010827925294969668
