,t_HAF,k_txn2,k_dHAF,k_bHS,k_bHH,k_txnH,k_dH1R,k_dH1P,k_dHP,k_txnBH
0,56.80322859828029,0.02242378927400581,0.0005792735022158453,76.64332135445078,0.011862654544044846,0.08041081466538313,19.4667598523134,0.7408727863542807,7.226982710687578e-05,0.019156194568085635
1,48.25148714152417,24.093092197367802,3.0847445877297592,0.008403671322538475,19.62231574393121,111.51287388895003,0.09160975583442564,0.017651791562814746,0.0006930459317426763,0.10842000002775651
2,26.116041845829912,0.08920590353003453,0.004277152260038868,0.0001762042512643253,0.26350964235372576,5.0789689857038915,0.0006147926683786244,0.0012336546014500526,3.209589462028871,0.08195554100115957
3,38.56350043144925,0.005746069405623449,0.0015092568760038507,0.0005359854635974343,42.66165189875744,0.017747956653350865,0.0013886616329470557,0.002371186355817933,5.6125934106334216e-05,45.21220616366856
4,28.15262201905279,0.8705837710371473,0.014444970721565092,0.005090854283968881,14.617460513654203,63.05876056663772,0.0004250226360980036,0.03142158030165234,1.898776806139668,0.19605955579227444
5,70.10718360120289,0.0017105637416695084,0.0014349142297402256,0.0001506577556913726,0.4592199905013925,135.0767860306893,0.004609505055814011,0.00782152255376154,0.00012135215712747416,18.093413587462642
6,58.52292293798808,0.0030276928635923485,0.013113416473497681,0.08930059112482866,0.03647924250644859,0.28444459344023987,15.249382306016035,0.0020557660048539806,0.04369762282112327,0.0017862453900890486
7,52.89373281228501,258.9647254510419,1.0998246910160463e-05,0.07201942187125535,0.001709583811864399,0.008987570175398538,0.00300149933733668,3.3292321552629147,1.9938827740222072e-05,0.01019075315999178
8,66.74902668218992,3.2598721899199985,1.5982704827360644e-05,0.019909474178404944,0.0032902561411308645,7.306296220858729,0.010289343411161769,0.5538507611922817,0.37138231049450793,0.014977513525914504
9,37.07488042877011,0.029003542402424275,2.289378523298027,0.002848524082567673,0.001982112275632407,89.44918439902396,0.14664557822792923,7.588197096405189,0.3018466069288653,34.234554287716044
10,41.90669449283176,48.00656770730741,0.00010697018402586411,0.3239902127428442,0.00028611773828778617,122.8520238582036,0.5475459548548437,1.551795361639536e-05,0.023526765876142886,0.007631922056587725
11,45.12016340661902,0.0054966304192499826,0.060046048063512034,0.021116759687306186,0.001776233364998594,0.0789442363012501,62.68558304226641,1.0208015489918343e-05,0.0002182577198656809,0.004394557993726841
12,35.525631176094805,0.02101552216910013,0.011785117574877555,0.0003545526335211694,0.8150170753724527,0.00430916594844191,1.8151352896331738,0.0038807384463352486,0.008654787502906817,0.030521684248245348
13,29.538185803769014,0.0318363852250645,0.034233284653424276,0.002474272061387364,0.002242061102758339,0.6470131357811654,0.11615787954757828,0.002249135892641555,3.147637946564841e-05,1.2299825583418122
14,24.7319265798521,0.001042729643400607,2.0099137751136085,0.01953730754414285,0.7467247105911649,0.26861663843325195,0.009442810463110511,2.4210641670011364,1.0206025986555955,1.654936516728822
15,51.10053147771117,0.134922160655254,0.0011413674966632968,0.17854581256884566,22.552798756524243,0.1630167705890222,0.001227295308727184,0.10926340442096233,0.004212648285443053,10.890293937597464
16,49.31088024121424,0.8185486390959926,6.573526572110034e-05,0.5178348902611806,0.22884934952842154,0.5257528214473467,41.32043342658428,1.4518786222860264e-05,0.00024169538305198127,0.01361961635267596
