,t_HAF,k_txn2,k_dHAF,k_bHS,k_bHH,k_txnH,k_dH1R,k_dH1P,k_dHP,k_txnBH
0,25.523590204899104,0.240125688644137,0.021434129775415728,0.014450271566272517,50.93917625216718,856.5347714338619,32.789577660559665,0.001066379530336789,7.818503988350072e-05,0.06239840069019434
1,53.188987612303954,792.4533122982949,0.0009719774355881553,0.005315594760300603,0.00012937307745029865,569.3579298059739,0.1214195838429055,1.2423757109731712,0.0001253272473934823,3.4181775191695216
2,51.43454889111177,0.15618904914774795,0.0017127564551657661,8.1860811416361,0.00019127071464518952,22.06515493814603,0.01150758934301955,0.005561857445065684,0.11085503738719875,762.1114664252375
3,66.53234598486598,239.69315812780528,2.1678580747506388e-05,1.1196069927964498,19.998092327344008,0.17847575969678459,0.15541769359361926,1.9605047242337694,0.0018063268285748565,655.9902288692958
4,27.711440338673988,23.98265998281582,0.00018884652819222786,0.0026652963480118105,0.005335043045760552,25.75602738883375,57.14408926709493,0.004594485647494873,0.00018583291337562216,0.917727012575187
5,43.90620580431759,0.007033777185049422,1.1760145951264953e-05,1.2558693814250452,4.37441564287145,5.490244568924887,0.019901541105630558,0.2763970682463166,0.1145500449726834,0.0013138598036513132
6,32.449876258284306,0.009242994299597757,1.5765911867756555e-05,5.1199930038320085,0.7599792169209627,292.9826656107692,56.53906537892425,8.902962431354487,0.007281437525304277,30.39221848088533
7,40.87448627567725,436.2234138396509,6.383291441724402,0.01249401941999722,0.001417457707752572,0.07773045473254277,0.0008380782684232654,1.9989257816176327e-05,0.00027671245258716775,0.16193902559551263
8,47.9581392410014,1.807465633439352,0.07364288269633652,0.003259202657106004,0.04377720353441449,5.839512496416865,0.00021331480310798198,0.0011684877298598609,0.0071052091605528864,0.0032645415630312025
9,25.044402225419052,69.34230586514411,0.00523316727034303,2.468378200820946,0.0007497187169337278,6.9832408743565235,57.98065390092746,2.0218146213326316,0.010338871170612069,0.020316171898880013
10,59.44810993477288,642.3646026970888,4.3032369839215104e-05,0.000325433545983945,0.00200612684877805,94.90258756672871,37.43879877702229,0.0004647572415643,0.04025106055349146,1.5374411166871518
11,68.77393772872246,132.29888609534956,9.844169290115562e-05,1.3965564921394722,4.812453760732731,474.2197893003018,0.0018046372961761353,8.638911384590658,0.0010086775075477629,0.0033905272234005983
12,26.7206211360534,0.613636883048299,0.07145374830236051,44.49527488435541,19.080128233857852,0.028482656015167286,0.29222274704186596,0.6240708809567481,0.00040481634255983055,17.40479463502546
13,40.52168026274072,2.3219158143669985,0.00021846695924605783,0.0005778602030482833,9.447414406617195,0.01770423296603738,0.021607796413190713,0.0019632453724009774,6.065895236604274,0.06547602981711466
14,61.444901884957,0.027903479842241185,0.07243017556021644,1.258971242160645,0.0001988228146858833,0.0069855255800055464,0.0599565478714886,0.0024000785658422775,0.0005352167363544707,0.09206072410438397
15,29.286853378376808,658.7996715712087,1.8001694513108132e-05,0.002869986993927484,5.092819420405477,169.6850534298346,0.2563316115333636,0.21003693297720114,1.1372796481201402,0.504660078784302
16,61.939163571679906,22.301354077110076,0.0003601119237923562,0.0003266608589232418,0.0009735875060800257,234.26241939556678,0.30438916277372824,0.08500436765083007,1.8319085794910607e-05,13.640196020419294
17,47.65805362919373,0.3152468447630864,1.8467183290929932,35.25400547474959,74.60027517459008,0.0019658980389822287,0.1938202351438506,3.579951580462273,0.013656136936485212,0.04579058063191391
18,66.98423524010215,16.95741334020728,0.22675208262076854,0.00014423291335620894,5.54273309565393,0.008758485573909318,0.00039907276656020235,0.02944079670751875,0.00013777160181892872,0.0447149716666936
19,42.32946836927193,0.004011835231061149,0.8499453170780853,0.007543550946360026,0.05512813539171541,0.003397243106199977,61.08530107489352,2.1249024637783027e-05,5.80539726342605e-05,0.05939826631857812
20,68.79467771932244,0.0013445578769407268,1.8137823051679375e-05,0.0006306872307468699,0.014696676486260473,0.33512013381018607,0.0018138611555423647,2.7172217792306257e-05,0.002554217841232582,964.0679607616979
21,33.05761017463168,0.3943887607902871,1.1395270632037505e-05,1.1340396458736755,0.005378942628046906,0.009041955591468412,49.173076469172216,0.007076045441447294,0.09165170217806963,1.9755966811726164
22,64.28728150143913,16.587269481846718,1.0247531470395244e-05,0.0002206518070394169,47.322886449984026,0.5756779128823907,12.510309343972036,9.281604095554961,9.357289343822861,697.4967117622531
23,50.15134990739735,0.006608530580137682,7.43193549449496,0.08430186819137611,0.0001030331322311524,0.002591428719420433,0.0001869820911582035,5.07547759698622e-05,7.390493826505878e-05,0.04014731069327562
24,28.895550847685662,45.26383520217525,3.767169427053062e-05,15.247685903413561,0.019798271176064263,5.677444097854186,0.08576944956297576,4.892153834305301e-05,0.7459353817759765,18.958596751345898
25,41.382032617364125,2.7975466318680295,0.02525913337229434,7.052008883872473,13.774613353482904,1.0084426053991014,0.11200417339044924,0.007555782096332986,0.0056937579988692415,193.2216587318995
26,28.17756844593589,0.02821087621354808,0.025911491415414063,0.00020107112310533047,0.0027795047975878065,0.25759076101488343,0.020049421161648415,0.0005916843330243391,0.010630956110000034,2.7457015707602004
27,53.08067079716396,0.2597396567292209,3.9661643846402006,0.04487768416211414,3.0377669345182983,628.2787938540572,0.5723307023716411,3.5136376443301556e-05,0.0006708632769088397,0.6310802700368507
28,56.98841558246442,677.7447674253737,1.0692526330637138e-05,0.40311957517249414,0.00017052769469116268,5.147674747498292,0.1471929921367355,4.5178122878555875e-05,0.002712219444785113,12.830593272586851
29,47.58888169152515,0.032904654050726546,8.689364820478178e-05,2.207993746690333,0.00027063100671186535,0.9792199845737667,0.011682875187287138,3.9501414385013103,0.133194643755605,0.005426624950988587
30,45.71686236227695,3.328936142047375,0.03744513824266379,0.000863868524151119,92.49203846452744,204.41998988045853,0.0006444665840639499,9.848047755424728e-05,3.8215807679558704,11.19330797953337
31,41.58597391905287,41.109391882942965,2.4810360433052536e-05,0.0037710816435493916,0.0006776301177104449,1.5034126247853907,1.8122066377829025,0.3184464754170122,0.0002502646395913725,0.0021338401522705062
32,33.99202509669553,0.23741706208187324,0.00847554131265598,0.00040004166669449,0.9312432508898562,236.13486918354693,0.00010274768170687695,0.00011203468312315579,2.6571143535258474e-05,47.480016970616866
33,40.246657765672126,0.001909852976212215,4.856370508253425,0.050178274133549715,0.005904680996791339,0.008680085559328976,0.00016329530676912964,5.361568961400326,0.000176313591297829,0.04261088552652945
34,37.63889747334541,0.001968414637888301,0.03466549632924181,0.00011847862429821127,0.03327734620836687,0.03507552673479341,11.918229673694944,0.00858951336377347,0.001168320674664175,3.716079345715853
35,54.37333043667064,90.85887810661232,4.358678049435763,0.39912072728152853,0.591117758233027,99.87881503173772,0.457850693892579,0.49314897176660366,2.080082461039116,0.019014401640121022
36,34.98906411466346,103.3920214838486,2.5013464676494697e-05,0.0020480090720200426,6.019945882906872,0.013592334185357706,0.008922327427994153,0.0011948215013104654,0.00035001009791621083,8.238709237806178
37,36.84465787197796,0.8142398943190708,0.04636024102354126,4.136395408303666,0.0899391821903909,0.07953922539474541,0.5582177435594433,3.6120524890471306,0.05675077861896,0.031111461755753925
38,29.780881314416234,0.0806198434002509,0.010889503716034142,0.03417793652046973,32.05747822590141,0.08931968804252795,5.92396739902285,0.010380794269966144,4.961780993989628,3.6071135205555223
39,60.10764033545295,4.746819324511096,6.961707621571608e-05,0.034504734608586655,11.111596763940407,0.022438440980022522,21.04487892615396,0.00018864708668118262,0.012974416105767715,0.0011441720301647391
40,31.907010289632876,0.01983052755947727,0.009498227157403732,0.010227864925122714,0.008810777470493976,0.09792077609325008,0.06010436581888863,0.32283604515232583,0.0016182955352317947,0.014190791116308358
41,40.12920096170451,5.301089145539327,0.0024374681584286868,0.021485900114386,0.0004069405649579005,703.3529316572992,0.2768224970107523,0.0061284784373979795,1.1289097642538446,0.6101587067661552
42,24.24687597709715,0.6620170620131341,0.0009161128927870911,0.22490773268960476,55.80250084453579,0.34226023068897965,0.0013791837090631493,0.004385581299948598,3.786026400617345e-05,0.016796331962422733
43,32.46095977988514,589.3257478404926,0.3815091188703129,0.005630092833124374,0.12893554436290952,58.59970505068281,7.25513790919415,1.573896586470889e-05,0.00015218165692342244,0.013816951648373401
44,67.2762101030768,0.002984050966867262,1.84313509475627e-05,0.0003965431010162788,0.0523849579999635,2.1436403189010718,0.0001462331435157051,0.03486812089659374,4.959875637975761e-05,3.13730045835566
45,71.54011530214903,0.09939023175781968,0.009539199300916767,0.4828583201063228,1.59588339418587,832.2876308126134,0.21779164155917402,0.03695762863516808,1.449333020702726,1.225728431336953
46,34.303995849526196,0.26709238707188304,0.008988932478953474,0.010517165942914596,0.0005480557535761319,3.3076681024983206,0.796220700022663,3.9972646000786507,1.2605760298496628e-05,0.0011541410308467611
47,37.66131146563604,10.784478531146101,0.00575242644615026,0.007570999860680188,0.017633322087405423,6.439953136943617,0.009379242622185924,0.20361091958125874,1.6999320688766355e-05,0.4660859132828091
48,26.60056029856989,172.69105316910205,0.00010012618306967561,0.00019921554278997771,0.00445117251086518,0.026508854545039515,73.7419066798171,6.0195816553644324e-05,0.03754174196599022,3.6873628518942256
49,52.231469705533776,430.52757340668256,0.006772520879827487,23.713408524027066,2.660689680011383,63.496029129955026,0.0006127966279468631,0.001437610428137709,6.393915015804736e-05,0.01505699181593465
50,30.809266697663453,23.591201934035553,0.05194502580175031,0.42730356577029355,0.0006166227568478764,2.999691665551161,0.0001511791750882191,0.00020181857677681407,1.4003886279806852,0.3504954967776009
51,35.89267244659428,0.0791642670741204,0.0010336074869522892,3.1343045266563334,0.015359491650190474,657.155333792696,3.1850206952984412,1.2604616299947633e-05,0.024419373227318436,9.113695436453824
52,52.509309515754545,500.3506796339135,0.0020571826888774796,1.337887815409822,4.027531912861123,0.0017700973406053386,0.6853455536113646,0.0002532362052107319,3.1332799866128327,0.004228276140851964
53,46.77938489103726,18.673463689457137,0.15501161708959657,0.0009237969965285556,0.03510285393688824,15.852463481282602,0.7342885591902548,0.24518694222619689,6.569175867457207,59.19310413756333
54,30.565088638976718,0.07239890772548574,1.023916586856103,0.1705763615303136,0.009287453972920301,15.091630567398779,0.00011232739476031822,0.00015085203119569204,0.1936992955960158,0.0080985779735202
55,54.72195391135956,2.206824299773519,9.624246650683074e-05,0.00015741193385266752,18.481955937932845,285.8413636342455,0.0018459447132284429,0.00025974746026901057,0.02741379571375994,0.8537578379092303
56,25.26868601109078,0.004412786181425957,0.002348180459645276,0.35745983924985797,1.0404763677345954,0.022882168638107193,30.95728300507542,0.2528257544119362,5.4329180065823296e-05,102.1089902420236
57,39.644000403167354,43.66256450219762,0.016016302240949146,0.008470681677085186,0.9550628139050897,0.005925697195834947,15.868684158685202,8.940727625460488,0.0457836639065811,29.167401820305457
58,71.80722193988329,0.0024318836780172284,1.3344703339127915,0.1679916806267826,0.19438026854039722,21.860970011160568,0.00024173938080471722,0.00043883685349511064,0.14485962004562844,0.11674382521667676
59,44.313545339770684,352.94229314875565,4.5912392202492065e-05,0.6477634639667779,0.011322460082453956,0.0014170961891716105,19.783171681033448,4.6111498796059746e-05,2.2559099507174153e-05,538.7525864110029
60,41.607633781739246,90.61200942094614,0.042906273132386576,0.9963617345221165,0.024075473757446845,0.010393970659150898,0.00011945377342556553,2.1127106808305127e-05,0.007523773612027996,0.0014080154143997498
61,36.55198109549402,70.69973571934416,0.0002313075021587896,3.279263379393061,9.73839872606771,142.70557543704714,0.8795220750728071,1.757934779289261e-05,0.005415248892621286,5.848818937512275
62,44.14214883591493,21.483381204147605,0.0009132522815538629,31.037383389260075,0.00032367635375535824,0.10900338956853071,8.113584711645485,0.2932972797533065,0.00039946235975703173,0.024714600428545164
63,47.74272481150456,3.339845970727485,2.5468118913308015,0.439329413366725,0.8842489987238806,28.40272304271923,0.04580240021724517,0.0021420649937149575,0.004611490689462062,0.00382078889872845
64,33.37190386911342,33.25212010641883,0.0001933988601589861,0.00032281792205210354,0.00022196806429812557,0.003767074040683169,0.40083726263131525,0.026346575494287445,0.0017686863646313214,1.804905369617325
65,31.542987766604796,8.65732965642358,6.408604570886807e-05,0.009180764659658705,52.42743022571167,0.004674281575678783,0.003109734757836129,0.01967684298291686,6.726503486660459e-05,37.269064226069545
66,28.775289545572146,0.23846522519688973,0.0019179967427021944,0.002548915969287763,0.2238888150194644,516.282067617472,61.22154099709085,0.3883184393124784,1.0302896644868307,1.4879868558977867
